Node_ID	X	Y	Z	Type
2397	32.94	0.61	0.0	external
2398	32.94	1.83	0.0	external
2399	32.94	3.05	0.0	external
2400	32.94	4.27	0.0	external
2401	32.94	5.49	0.0	external
2402	32.94	6.71	0.0	external
2403	32.94	7.93	0.0	external
2404	32.94	9.15	0.0	external
2405	32.94	10.37	0.0	external
2406	32.94	11.59	0.0	external
2407	32.94	12.81	0.0	external
2408	32.94	14.03	0.0	external
2409	32.94	15.25	0.0	external
2410	32.94	16.47	0.0	external
2411	32.94	17.69	0.0	external
2412	32.94	18.91	0.0	external
2413	32.94	20.13	0.0	external
2414	32.94	21.35	0.0	external
2415	32.94	22.57	0.0	external
2416	32.94	23.79	0.0	external
2417	32.94	25.925	0.0	external
2418	32.94	28.975	0.0	external
2419	32.94	32.94	0.0	external
2990	-32.94	-32.94	-0.25	external
2991	-32.94	-28.975	-0.25	external
2992	-32.94	-25.925	-0.25	external
2993	-32.94	-23.79	-0.25	external
2994	-32.94	-22.57	-0.25	external
2995	-32.94	-21.35	-0.25	external
2996	-32.94	-20.13	-0.25	external
2997	-32.94	-18.91	-0.25	external
2998	-32.94	-17.69	-0.25	external
2999	-32.94	-16.47	-0.25	external
3000	-32.94	-15.25	-0.25	external
3001	-32.94	-14.03	-0.25	external
3002	-32.94	-12.81	-0.25	external
3003	-32.94	-11.59	-0.25	external
3004	-32.94	-10.37	-0.25	external
3005	-32.94	-9.15	-0.25	external
3006	-32.94	-7.93	-0.25	external
3007	-32.94	-6.71	-0.25	external
3008	-32.94	-5.49	-0.25	external
3009	-32.94	-4.27	-0.25	external
3010	-32.94	-3.05	-0.25	external
3011	-32.94	-1.83	-0.25	external
3012	-32.94	-0.61	-0.25	external
3013	-32.94	0.61	-0.25	external
3014	-32.94	1.83	-0.25	external
3015	-32.94	3.05	-0.25	external
3016	-32.94	4.27	-0.25	external
3017	-32.94	5.49	-0.25	external
3018	-32.94	6.71	-0.25	external
3019	-32.94	7.93	-0.25	external
3020	-32.94	9.15	-0.25	external
3021	-32.94	10.37	-0.25	external
3022	-32.94	11.59	-0.25	external
3023	-32.94	12.81	-0.25	external
3024	-32.94	14.03	-0.25	external
3025	-32.94	15.25	-0.25	external
3026	-32.94	16.47	-0.25	external
3027	-32.94	17.69	-0.25	external
3028	-32.94	18.91	-0.25	external
3029	-32.94	20.13	-0.25	external
3030	-32.94	21.35	-0.25	external
3031	-32.94	22.57	-0.25	external
3032	-32.94	23.79	-0.25	external
3033	-32.94	25.925	-0.25	external
3034	-32.94	28.975	-0.25	external
3035	-32.94	32.94	-0.25	external
3046	-28.975	-32.94	-0.25	external
3091	-28.975	32.94	-0.25	external
3102	-25.925	-32.94	-0.25	external
3147	-25.925	32.94	-0.25	external
3158	-23.79	-32.94	-0.25	external
3203	-23.79	32.94	-0.25	external
3214	-22.57	-32.94	-0.25	external
3259	-22.57	32.94	-0.25	external
3270	-21.35	-32.94	-0.25	external
3315	-21.35	32.94	-0.25	external
3326	-20.13	-32.94	-0.25	external
3371	-20.13	32.94	-0.25	external
3382	-18.91	-32.94	-0.25	external
3427	-18.91	32.94	-0.25	external
3438	-17.69	-32.94	-0.25	external
3483	-17.69	32.94	-0.25	external
3494	-16.47	-32.94	-0.25	external
3511	-16.47	32.94	-0.25	external
3522	-15.25	-32.94	-0.25	external
3539	-15.25	32.94	-0.25	external
3550	-14.03	-32.94	-0.25	external
3567	-14.03	32.94	-0.25	external
3578	-12.81	-32.94	-0.25	external
3611	-12.81	32.94	-0.25	external
3622	-11.59	-32.94	-0.25	external
3655	-11.59	32.94	-0.25	external
3666	-10.37	-32.94	-0.25	external
3699	-10.37	32.94	-0.25	external
3710	-9.15	-32.94	-0.25	external
3743	-9.15	32.94	-0.25	external
3754	-7.93	-32.94	-0.25	external
3787	-7.93	32.94	-0.25	external
3798	-6.71	-32.94	-0.25	external
3831	-6.71	32.94	-0.25	external
3842	-5.49	-32.94	-0.25	external
3875	-5.49	32.94	-0.25	external
3886	-4.27	-32.94	-0.25	external
3919	-4.27	32.94	-0.25	external
3930	-3.05	-32.94	-0.25	external
3963	-3.05	32.94	-0.25	external
3974	-1.83	-32.94	-0.25	external
4007	-1.83	32.94	-0.25	external
4018	-0.61	-32.94	-0.25	external
4051	-0.61	32.94	-0.25	external
4062	0.61	-32.94	-0.25	external
4095	0.61	32.94	-0.25	external
4106	1.83	-32.94	-0.25	external
4139	1.83	32.94	-0.25	external
4150	3.05	-32.94	-0.25	external
4183	3.05	32.94	-0.25	external
4194	4.27	-32.94	-0.25	external
4227	4.27	32.94	-0.25	external
4238	5.49	-32.94	-0.25	external
4271	5.49	32.94	-0.25	external
4282	6.71	-32.94	-0.25	external
4315	6.71	32.94	-0.25	external
4326	7.93	-32.94	-0.25	external
4359	7.93	32.94	-0.25	external
4370	9.15	-32.94	-0.25	external
4403	9.15	32.94	-0.25	external
4414	10.37	-32.94	-0.25	external
4447	10.37	32.94	-0.25	external
4458	11.59	-32.94	-0.25	external
4491	11.59	32.94	-0.25	external
4502	12.81	-32.94	-0.25	external
4535	12.81	32.94	-0.25	external
4546	14.03	-32.94	-0.25	external
4563	14.03	32.94	-0.25	external
4574	15.25	-32.94	-0.25	external
4591	15.25	32.94	-0.25	external
4602	16.47	-32.94	-0.25	external
4619	16.47	32.94	-0.25	external
4630	17.69	-32.94	-0.25	external
4675	17.69	32.94	-0.25	external
4686	18.91	-32.94	-0.25	external
4731	18.91	32.94	-0.25	external
4742	20.13	-32.94	-0.25	external
4787	20.13	32.94	-0.25	external
4798	21.35	-32.94	-0.25	external
4843	21.35	32.94	-0.25	external
4854	22.57	-32.94	-0.25	external
4899	22.57	32.94	-0.25	external
4910	23.79	-32.94	-0.25	external
4955	23.79	32.94	-0.25	external
4966	25.925	-32.94	-0.25	external
5011	25.925	32.94	-0.25	external
5022	28.975	-32.94	-0.25	external
5067	28.975	32.94	-0.25	external
5078	32.94	-32.94	-0.25	external
5079	32.94	-28.975	-0.25	external
5080	32.94	-25.925	-0.25	external
5081	32.94	-23.79	-0.25	external
5082	32.94	-22.57	-0.25	external
5083	32.94	-21.35	-0.25	external
5084	32.94	-20.13	-0.25	external
5085	32.94	-18.91	-0.25	external
5086	32.94	-17.69	-0.25	external
5087	32.94	-16.47	-0.25	external
5088	32.94	-15.25	-0.25	external
5089	32.94	-14.03	-0.25	external
5090	32.94	-12.81	-0.25	external
5091	32.94	-11.59	-0.25	external
5092	32.94	-10.37	-0.25	external
5093	32.94	-9.15	-0.25	external
5094	32.94	-7.93	-0.25	external
5095	32.94	-6.71	-0.25	external
5096	32.94	-5.49	-0.25	external
5097	32.94	-4.27	-0.25	external
5098	32.94	-3.05	-0.25	external
5099	32.94	-1.83	-0.25	external
5100	32.94	-0.61	-0.25	external
5101	32.94	0.61	-0.25	external
5102	32.94	1.83	-0.25	external
5103	32.94	3.05	-0.25	external
5104	32.94	4.27	-0.25	external
5105	32.94	5.49	-0.25	external
5106	32.94	6.71	-0.25	external
5107	32.94	7.93	-0.25	external
5108	32.94	9.15	-0.25	external
5109	32.94	10.37	-0.25	external
5110	32.94	11.59	-0.25	external
5111	32.94	12.81	-0.25	external
5112	32.94	14.03	-0.25	external
5113	32.94	15.25	-0.25	external
5114	32.94	16.47	-0.25	external
5115	32.94	17.69	-0.25	external
5116	32.94	18.91	-0.25	external
5117	32.94	20.13	-0.25	external
5118	32.94	21.35	-0.25	external
5119	32.94	22.57	-0.25	external
5120	32.94	23.79	-0.25	external
5121	32.94	25.925	-0.25	external
5122	32.94	28.975	-0.25	external
5123	32.94	32.94	-0.25	external
5694	-32.94	-32.94	-0.5	external
5695	-32.94	-28.975	-0.5	external
5696	-32.94	-25.925	-0.5	external
5697	-32.94	-23.79	-0.5	external
5698	-32.94	-22.57	-0.5	external
5699	-32.94	-21.35	-0.5	external
5700	-32.94	-20.13	-0.5	external
5701	-32.94	-18.91	-0.5	external
5702	-32.94	-17.69	-0.5	external
5703	-32.94	-16.47	-0.5	external
5704	-32.94	-15.25	-0.5	external
5705	-32.94	-14.03	-0.5	external
5706	-32.94	-12.81	-0.5	external
5707	-32.94	-11.59	-0.5	external
5708	-32.94	-10.37	-0.5	external
5709	-32.94	-9.15	-0.5	external
5710	-32.94	-7.93	-0.5	external
5711	-32.94	-6.71	-0.5	external
5712	-32.94	-5.49	-0.5	external
5713	-32.94	-4.27	-0.5	external
5714	-32.94	-3.05	-0.5	external
5715	-32.94	-1.83	-0.5	external
5716	-32.94	-0.61	-0.5	external
5717	-32.94	0.61	-0.5	external
5718	-32.94	1.83	-0.5	external
5719	-32.94	3.05	-0.5	external
5720	-32.94	4.27	-0.5	external
5721	-32.94	5.49	-0.5	external
5722	-32.94	6.71	-0.5	external
5723	-32.94	7.93	-0.5	external
5724	-32.94	9.15	-0.5	external
5725	-32.94	10.37	-0.5	external
5726	-32.94	11.59	-0.5	external
5727	-32.94	12.81	-0.5	external
5728	-32.94	14.03	-0.5	external
5729	-32.94	15.25	-0.5	external
5730	-32.94	16.47	-0.5	external
5731	-32.94	17.69	-0.5	external
5732	-32.94	18.91	-0.5	external
5733	-32.94	20.13	-0.5	external
5734	-32.94	21.35	-0.5	external
5735	-32.94	22.57	-0.5	external
5736	-32.94	23.79	-0.5	external
5737	-32.94	25.925	-0.5	external
5738	-32.94	28.975	-0.5	external
5739	-32.94	32.94	-0.5	external
5750	-28.975	-32.94	-0.5	external
5795	-28.975	32.94	-0.5	external
5806	-25.925	-32.94	-0.5	external
5851	-25.925	32.94	-0.5	external
5862	-23.79	-32.94	-0.5	external
5907	-23.79	32.94	-0.5	external
5918	-22.57	-32.94	-0.5	external
5963	-22.57	32.94	-0.5	external
5974	-21.35	-32.94	-0.5	external
6019	-21.35	32.94	-0.5	external
6030	-20.13	-32.94	-0.5	external
6075	-20.13	32.94	-0.5	external
6086	-18.91	-32.94	-0.5	external
6131	-18.91	32.94	-0.5	external
6142	-17.69	-32.94	-0.5	external
6187	-17.69	32.94	-0.5	external
6198	-16.47	-32.94	-0.5	external
6215	-16.47	32.94	-0.5	external
6226	-15.25	-32.94	-0.5	external
6243	-15.25	32.94	-0.5	external
6254	-14.03	-32.94	-0.5	external
6271	-14.03	32.94	-0.5	external
6282	-12.81	-32.94	-0.5	external
6315	-12.81	32.94	-0.5	external
6326	-11.59	-32.94	-0.5	external
6359	-11.59	32.94	-0.5	external
6370	-10.37	-32.94	-0.5	external
6403	-10.37	32.94	-0.5	external
6414	-9.15	-32.94	-0.5	external
6447	-9.15	32.94	-0.5	external
6458	-7.93	-32.94	-0.5	external
6491	-7.93	32.94	-0.5	external
6502	-6.71	-32.94	-0.5	external
6535	-6.71	32.94	-0.5	external
6546	-5.49	-32.94	-0.5	external
6579	-5.49	32.94	-0.5	external
6590	-4.27	-32.94	-0.5	external
6623	-4.27	32.94	-0.5	external
6634	-3.05	-32.94	-0.5	external
6667	-3.05	32.94	-0.5	external
6678	-1.83	-32.94	-0.5	external
6711	-1.83	32.94	-0.5	external
6722	-0.61	-32.94	-0.5	external
6755	-0.61	32.94	-0.5	external
6766	0.61	-32.94	-0.5	external
6799	0.61	32.94	-0.5	external
6810	1.83	-32.94	-0.5	external
6843	1.83	32.94	-0.5	external
6854	3.05	-32.94	-0.5	external
6887	3.05	32.94	-0.5	external
6898	4.27	-32.94	-0.5	external
6931	4.27	32.94	-0.5	external
6942	5.49	-32.94	-0.5	external
6975	5.49	32.94	-0.5	external
6986	6.71	-32.94	-0.5	external
7019	6.71	32.94	-0.5	external
7030	7.93	-32.94	-0.5	external
7063	7.93	32.94	-0.5	external
7074	9.15	-32.94	-0.5	external
7107	9.15	32.94	-0.5	external
7118	10.37	-32.94	-0.5	external
7151	10.37	32.94	-0.5	external
7162	11.59	-32.94	-0.5	external
7195	11.59	32.94	-0.5	external
7206	12.81	-32.94	-0.5	external
7239	12.81	32.94	-0.5	external
7250	14.03	-32.94	-0.5	external
7267	14.03	32.94	-0.5	external
7278	15.25	-32.94	-0.5	external
7295	15.25	32.94	-0.5	external
7306	16.47	-32.94	-0.5	external
7323	16.47	32.94	-0.5	external
7334	17.69	-32.94	-0.5	external
7379	17.69	32.94	-0.5	external
7390	18.91	-32.94	-0.5	external
7435	18.91	32.94	-0.5	external
7446	20.13	-32.94	-0.5	external
7491	20.13	32.94	-0.5	external
7502	21.35	-32.94	-0.5	external
7547	21.35	32.94	-0.5	external
7558	22.57	-32.94	-0.5	external
7603	22.57	32.94	-0.5	external
7614	23.79	-32.94	-0.5	external
7659	23.79	32.94	-0.5	external
7670	25.925	-32.94	-0.5	external
7715	25.925	32.94	-0.5	external
7726	28.975	-32.94	-0.5	external
7771	28.975	32.94	-0.5	external
7782	32.94	-32.94	-0.5	external
7783	32.94	-28.975	-0.5	external
7784	32.94	-25.925	-0.5	external
7785	32.94	-23.79	-0.5	external
7786	32.94	-22.57	-0.5	external
7787	32.94	-21.35	-0.5	external
7788	32.94	-20.13	-0.5	external
7789	32.94	-18.91	-0.5	external
7790	32.94	-17.69	-0.5	external
7791	32.94	-16.47	-0.5	external
7792	32.94	-15.25	-0.5	external
7793	32.94	-14.03	-0.5	external
7794	32.94	-12.81	-0.5	external
7795	32.94	-11.59	-0.5	external
7796	32.94	-10.37	-0.5	external
7797	32.94	-9.15	-0.5	external
7798	32.94	-7.93	-0.5	external
7799	32.94	-6.71	-0.5	external
7800	32.94	-5.49	-0.5	external
7801	32.94	-4.27	-0.5	external
7802	32.94	-3.05	-0.5	external
7803	32.94	-1.83	-0.5	external
7804	32.94	-0.61	-0.5	external
7805	32.94	0.61	-0.5	external
7806	32.94	1.83	-0.5	external
7807	32.94	3.05	-0.5	external
7808	32.94	4.27	-0.5	external
7809	32.94	5.49	-0.5	external
7810	32.94	6.71	-0.5	external
7811	32.94	7.93	-0.5	external
7812	32.94	9.15	-0.5	external
7813	32.94	10.37	-0.5	external
7814	32.94	11.59	-0.5	external
7815	32.94	12.81	-0.5	external
7816	32.94	14.03	-0.5	external
7817	32.94	15.25	-0.5	external
7818	32.94	16.47	-0.5	external
7819	32.94	17.69	-0.5	external
7820	32.94	18.91	-0.5	external
7821	32.94	20.13	-0.5	external
7822	32.94	21.35	-0.5	external
7823	32.94	22.57	-0.5	external
7824	32.94	23.79	-0.5	external
7825	32.94	25.925	-0.5	external
7826	32.94	28.975	-0.5	external
7827	32.94	32.94	-0.5	external
8398	-32.94	-32.94	-0.75	external
8399	-32.94	-28.975	-0.75	external
8400	-32.94	-25.925	-0.75	external
8401	-32.94	-23.79	-0.75	external
8402	-32.94	-22.57	-0.75	external
8403	-32.94	-21.35	-0.75	external
8404	-32.94	-20.13	-0.75	external
8405	-32.94	-18.91	-0.75	external
8406	-32.94	-17.69	-0.75	external
8407	-32.94	-16.47	-0.75	external
8408	-32.94	-15.25	-0.75	external
8409	-32.94	-14.03	-0.75	external
8410	-32.94	-12.81	-0.75	external
8411	-32.94	-11.59	-0.75	external
8412	-32.94	-10.37	-0.75	external
8413	-32.94	-9.15	-0.75	external
8414	-32.94	-7.93	-0.75	external
8415	-32.94	-6.71	-0.75	external
8416	-32.94	-5.49	-0.75	external
8417	-32.94	-4.27	-0.75	external
8418	-32.94	-3.05	-0.75	external
8419	-32.94	-1.83	-0.75	external
8420	-32.94	-0.61	-0.75	external
8421	-32.94	0.61	-0.75	external
8422	-32.94	1.83	-0.75	external
8423	-32.94	3.05	-0.75	external
8424	-32.94	4.27	-0.75	external
8425	-32.94	5.49	-0.75	external
8426	-32.94	6.71	-0.75	external
8427	-32.94	7.93	-0.75	external
8428	-32.94	9.15	-0.75	external
8429	-32.94	10.37	-0.75	external
8430	-32.94	11.59	-0.75	external
8431	-32.94	12.81	-0.75	external
8432	-32.94	14.03	-0.75	external
8433	-32.94	15.25	-0.75	external
8434	-32.94	16.47	-0.75	external
8435	-32.94	17.69	-0.75	external
8436	-32.94	18.91	-0.75	external
8437	-32.94	20.13	-0.75	external
8438	-32.94	21.35	-0.75	external
8439	-32.94	22.57	-0.75	external
8440	-32.94	23.79	-0.75	external
8441	-32.94	25.925	-0.75	external
8442	-32.94	28.975	-0.75	external
8443	-32.94	32.94	-0.75	external
8454	-28.975	-32.94	-0.75	external
8499	-28.975	32.94	-0.75	external
8510	-25.925	-32.94	-0.75	external
8555	-25.925	32.94	-0.75	external
8566	-23.79	-32.94	-0.75	external
8611	-23.79	32.94	-0.75	external
8622	-22.57	-32.94	-0.75	external
8667	-22.57	32.94	-0.75	external
8678	-21.35	-32.94	-0.75	external
8723	-21.35	32.94	-0.75	external
8734	-20.13	-32.94	-0.75	external
8779	-20.13	32.94	-0.75	external
8790	-18.91	-32.94	-0.75	external
8835	-18.91	32.94	-0.75	external
8846	-17.69	-32.94	-0.75	external
8891	-17.69	32.94	-0.75	external
8902	-16.47	-32.94	-0.75	external
8947	-16.47	32.94	-0.75	external
8958	-15.25	-32.94	-0.75	external
9003	-15.25	32.94	-0.75	external
9014	-14.03	-32.94	-0.75	external
9059	-14.03	32.94	-0.75	external
9070	-12.81	-32.94	-0.75	external
9115	-12.81	32.94	-0.75	external
9126	-11.59	-32.94	-0.75	external
9171	-11.59	32.94	-0.75	external
9182	-10.37	-32.94	-0.75	external
9227	-10.37	32.94	-0.75	external
9238	-9.15	-32.94	-0.75	external
9283	-9.15	32.94	-0.75	external
9294	-7.93	-32.94	-0.75	external
9339	-7.93	32.94	-0.75	external
9350	-6.71	-32.94	-0.75	external
9395	-6.71	32.94	-0.75	external
9406	-5.49	-32.94	-0.75	external
9451	-5.49	32.94	-0.75	external
9462	-4.27	-32.94	-0.75	external
9507	-4.27	32.94	-0.75	external
9518	-3.05	-32.94	-0.75	external
9563	-3.05	32.94	-0.75	external
9574	-1.83	-32.94	-0.75	external
9619	-1.83	32.94	-0.75	external
9630	-0.61	-32.94	-0.75	external
9675	-0.61	32.94	-0.75	external
9686	0.61	-32.94	-0.75	external
9731	0.61	32.94	-0.75	external
9742	1.83	-32.94	-0.75	external
9787	1.83	32.94	-0.75	external
9798	3.05	-32.94	-0.75	external
9843	3.05	32.94	-0.75	external
9854	4.27	-32.94	-0.75	external
9899	4.27	32.94	-0.75	external
9910	5.49	-32.94	-0.75	external
9955	5.49	32.94	-0.75	external
9966	6.71	-32.94	-0.75	external
10011	6.71	32.94	-0.75	external
10022	7.93	-32.94	-0.75	external
10067	7.93	32.94	-0.75	external
10078	9.15	-32.94	-0.75	external
10123	9.15	32.94	-0.75	external
10134	10.37	-32.94	-0.75	external
10179	10.37	32.94	-0.75	external
10190	11.59	-32.94	-0.75	external
10235	11.59	32.94	-0.75	external
10246	12.81	-32.94	-0.75	external
10291	12.81	32.94	-0.75	external
10302	14.03	-32.94	-0.75	external
10347	14.03	32.94	-0.75	external
10358	15.25	-32.94	-0.75	external
10403	15.25	32.94	-0.75	external
10414	16.47	-32.94	-0.75	external
10459	16.47	32.94	-0.75	external
10470	17.69	-32.94	-0.75	external
10515	17.69	32.94	-0.75	external
10526	18.91	-32.94	-0.75	external
10571	18.91	32.94	-0.75	external
10582	20.13	-32.94	-0.75	external
10627	20.13	32.94	-0.75	external
10638	21.35	-32.94	-0.75	external
10683	21.35	32.94	-0.75	external
10694	22.57	-32.94	-0.75	external
10739	22.57	32.94	-0.75	external
10750	23.79	-32.94	-0.75	external
10795	23.79	32.94	-0.75	external
10806	25.925	-32.94	-0.75	external
10851	25.925	32.94	-0.75	external
10862	28.975	-32.94	-0.75	external
10907	28.975	32.94	-0.75	external
10918	32.94	-32.94	-0.75	external
10919	32.94	-28.975	-0.75	external
10920	32.94	-25.925	-0.75	external
10921	32.94	-23.79	-0.75	external
10922	32.94	-22.57	-0.75	external
10923	32.94	-21.35	-0.75	external
10924	32.94	-20.13	-0.75	external
10925	32.94	-18.91	-0.75	external
10926	32.94	-17.69	-0.75	external
10927	32.94	-16.47	-0.75	external
10928	32.94	-15.25	-0.75	external
10929	32.94	-14.03	-0.75	external
10930	32.94	-12.81	-0.75	external
10931	32.94	-11.59	-0.75	external
10932	32.94	-10.37	-0.75	external
10933	32.94	-9.15	-0.75	external
10934	32.94	-7.93	-0.75	external
10935	32.94	-6.71	-0.75	external
10936	32.94	-5.49	-0.75	external
10937	32.94	-4.27	-0.75	external
10938	32.94	-3.05	-0.75	external
10939	32.94	-1.83	-0.75	external
10940	32.94	-0.61	-0.75	external
10941	32.94	0.61	-0.75	external
10942	32.94	1.83	-0.75	external
10943	32.94	3.05	-0.75	external
10944	32.94	4.27	-0.75	external
10945	32.94	5.49	-0.75	external
10946	32.94	6.71	-0.75	external
10947	32.94	7.93	-0.75	external
10948	32.94	9.15	-0.75	external
10949	32.94	10.37	-0.75	external
10950	32.94	11.59	-0.75	external
10951	32.94	12.81	-0.75	external
10952	32.94	14.03	-0.75	external
10953	32.94	15.25	-0.75	external
10954	32.94	16.47	-0.75	external
10955	32.94	17.69	-0.75	external
10956	32.94	18.91	-0.75	external
10957	32.94	20.13	-0.75	external
10958	32.94	21.35	-0.75	external
10959	32.94	22.57	-0.75	external
10960	32.94	23.79	-0.75	external
10961	32.94	25.925	-0.75	external
10962	32.94	28.975	-0.75	external
10963	32.94	32.94	-0.75	external
11534	-32.94	-32.94	-1.0	external
11535	-32.94	-28.975	-1.0	external
11536	-32.94	-25.925	-1.0	external
11537	-32.94	-23.79	-1.0	external
11538	-32.94	-22.57	-1.0	external
11539	-32.94	-21.35	-1.0	external
11540	-32.94	-20.13	-1.0	external
11541	-32.94	-18.91	-1.0	external
11542	-32.94	-17.69	-1.0	external
11543	-32.94	-16.47	-1.0	external
11544	-32.94	-15.25	-1.0	external
11545	-32.94	-14.03	-1.0	external
11546	-32.94	-12.81	-1.0	external
11547	-32.94	-11.59	-1.0	external
11548	-32.94	-10.37	-1.0	external
11549	-32.94	-9.15	-1.0	external
11550	-32.94	-7.93	-1.0	external
11551	-32.94	-6.71	-1.0	external
11552	-32.94	-5.49	-1.0	external
11553	-32.94	-4.27	-1.0	external
11554	-32.94	-3.05	-1.0	external
11555	-32.94	-1.83	-1.0	external
11556	-32.94	-0.61	-1.0	external
11557	-32.94	0.61	-1.0	external
11558	-32.94	1.83	-1.0	external
11559	-32.94	3.05	-1.0	external
11560	-32.94	4.27	-1.0	external
11561	-32.94	5.49	-1.0	external
11562	-32.94	6.71	-1.0	external
11563	-32.94	7.93	-1.0	external
11564	-32.94	9.15	-1.0	external
11565	-32.94	10.37	-1.0	external
11566	-32.94	11.59	-1.0	external
11567	-32.94	12.81	-1.0	external
11568	-32.94	14.03	-1.0	external
11569	-32.94	15.25	-1.0	external
11570	-32.94	16.47	-1.0	external
11571	-32.94	17.69	-1.0	external
11572	-32.94	18.91	-1.0	external
11573	-32.94	20.13	-1.0	external
11574	-32.94	21.35	-1.0	external
11575	-32.94	22.57	-1.0	external
11576	-32.94	23.79	-1.0	external
11577	-32.94	25.925	-1.0	external
11578	-32.94	28.975	-1.0	external
11579	-32.94	32.94	-1.0	external
11590	-28.975	-32.94	-1.0	external
11635	-28.975	32.94	-1.0	external
11646	-25.925	-32.94	-1.0	external
11691	-25.925	32.94	-1.0	external
11702	-23.79	-32.94	-1.0	external
11747	-23.79	32.94	-1.0	external
11758	-22.57	-32.94	-1.0	external
11803	-22.57	32.94	-1.0	external
11814	-21.35	-32.94	-1.0	external
11859	-21.35	32.94	-1.0	external
11870	-20.13	-32.94	-1.0	external
11915	-20.13	32.94	-1.0	external
11926	-18.91	-32.94	-1.0	external
11971	-18.91	32.94	-1.0	external
11982	-17.69	-32.94	-1.0	external
12027	-17.69	32.94	-1.0	external
12038	-16.47	-32.94	-1.0	external
12083	-16.47	32.94	-1.0	external
12094	-15.25	-32.94	-1.0	external
12139	-15.25	32.94	-1.0	external
12150	-14.03	-32.94	-1.0	external
12195	-14.03	32.94	-1.0	external
12206	-12.81	-32.94	-1.0	external
12251	-12.81	32.94	-1.0	external
12262	-11.59	-32.94	-1.0	external
12307	-11.59	32.94	-1.0	external
12318	-10.37	-32.94	-1.0	external
12363	-10.37	32.94	-1.0	external
12374	-9.15	-32.94	-1.0	external
12419	-9.15	32.94	-1.0	external
12430	-7.93	-32.94	-1.0	external
12475	-7.93	32.94	-1.0	external
12486	-6.71	-32.94	-1.0	external
12531	-6.71	32.94	-1.0	external
12542	-5.49	-32.94	-1.0	external
12587	-5.49	32.94	-1.0	external
12598	-4.27	-32.94	-1.0	external
12643	-4.27	32.94	-1.0	external
12654	-3.05	-32.94	-1.0	external
12699	-3.05	32.94	-1.0	external
12710	-1.83	-32.94	-1.0	external
12755	-1.83	32.94	-1.0	external
12766	-0.61	-32.94	-1.0	external
12811	-0.61	32.94	-1.0	external
12822	0.61	-32.94	-1.0	external
12867	0.61	32.94	-1.0	external
12878	1.83	-32.94	-1.0	external
12923	1.83	32.94	-1.0	external
12934	3.05	-32.94	-1.0	external
12979	3.05	32.94	-1.0	external
12990	4.27	-32.94	-1.0	external
13035	4.27	32.94	-1.0	external
13046	5.49	-32.94	-1.0	external
13091	5.49	32.94	-1.0	external
13102	6.71	-32.94	-1.0	external
13147	6.71	32.94	-1.0	external
13158	7.93	-32.94	-1.0	external
13203	7.93	32.94	-1.0	external
13214	9.15	-32.94	-1.0	external
13259	9.15	32.94	-1.0	external
13270	10.37	-32.94	-1.0	external
13315	10.37	32.94	-1.0	external
13326	11.59	-32.94	-1.0	external
13371	11.59	32.94	-1.0	external
13382	12.81	-32.94	-1.0	external
13427	12.81	32.94	-1.0	external
13438	14.03	-32.94	-1.0	external
13483	14.03	32.94	-1.0	external
13494	15.25	-32.94	-1.0	external
13539	15.25	32.94	-1.0	external
13550	16.47	-32.94	-1.0	external
13595	16.47	32.94	-1.0	external
13606	17.69	-32.94	-1.0	external
13651	17.69	32.94	-1.0	external
13662	18.91	-32.94	-1.0	external
13707	18.91	32.94	-1.0	external
13718	20.13	-32.94	-1.0	external
13763	20.13	32.94	-1.0	external
13774	21.35	-32.94	-1.0	external
13819	21.35	32.94	-1.0	external
13830	22.57	-32.94	-1.0	external
13875	22.57	32.94	-1.0	external
13886	23.79	-32.94	-1.0	external
13931	23.79	32.94	-1.0	external
13942	25.925	-32.94	-1.0	external
13987	25.925	32.94	-1.0	external
13998	28.975	-32.94	-1.0	external
14043	28.975	32.94	-1.0	external
14054	32.94	-32.94	-1.0	external
14055	32.94	-28.975	-1.0	external
14056	32.94	-25.925	-1.0	external
14057	32.94	-23.79	-1.0	external
14058	32.94	-22.57	-1.0	external
14059	32.94	-21.35	-1.0	external
14060	32.94	-20.13	-1.0	external
14061	32.94	-18.91	-1.0	external
14062	32.94	-17.69	-1.0	external
14063	32.94	-16.47	-1.0	external
14064	32.94	-15.25	-1.0	external
14065	32.94	-14.03	-1.0	external
14066	32.94	-12.81	-1.0	external
14067	32.94	-11.59	-1.0	external
14068	32.94	-10.37	-1.0	external
14069	32.94	-9.15	-1.0	external
14070	32.94	-7.93	-1.0	external
14071	32.94	-6.71	-1.0	external
14072	32.94	-5.49	-1.0	external
14073	32.94	-4.27	-1.0	external
14074	32.94	-3.05	-1.0	external
14075	32.94	-1.83	-1.0	external
14076	32.94	-0.61	-1.0	external
14077	32.94	0.61	-1.0	external
14078	32.94	1.83	-1.0	external
14079	32.94	3.05	-1.0	external
14080	32.94	4.27	-1.0	external
14081	32.94	5.49	-1.0	external
14082	32.94	6.71	-1.0	external
14083	32.94	7.93	-1.0	external
14084	32.94	9.15	-1.0	external
14085	32.94	10.37	-1.0	external
14086	32.94	11.59	-1.0	external
14087	32.94	12.81	-1.0	external
14088	32.94	14.03	-1.0	external
14089	32.94	15.25	-1.0	external
14090	32.94	16.47	-1.0	external
14091	32.94	17.69	-1.0	external
14092	32.94	18.91	-1.0	external
14093	32.94	20.13	-1.0	external
14094	32.94	21.35	-1.0	external
